  4.0205664930E-02  6.6501532069E+03  6.2066192497E+03  6.1688757181E+03  0.0000000000E+00
  4.1430100800E-02  6.4759199071E+03  6.0204989293E+03  5.9832568895E+03  0.0000000000E+00
  4.2691823100E-02  6.3033970970E+03  5.8449455291E+03  5.8082203637E+03  0.0000000000E+00
  4.3992012740E-02  6.1326115401E+03  5.6803213216E+03  5.6439107003E+03  0.0000000000E+00
  4.5331757520E-02  5.9636062391E+03  5.5266476595E+03  5.4906513479E+03  0.0000000000E+00
  4.6712301670E-02  5.7964101202E+03  5.3835825064E+03  5.3476095630E+03  0.0000000000E+00
  4.8134889450E-02  5.6310606306E+03  5.2504953439E+03  5.2145520569E+03  0.0000000000E+00
  4.9600847070E-02  5.4675949839E+03  5.1265200275E+03  5.0905473533E+03  0.0000000000E+00
  5.1111407580E-02  5.3060700558E+03  5.0106218167E+03  4.9741760494E+03  0.0000000000E+00
  5.2667967980E-02  5.1465337821E+03  4.9022185300E+03  4.8654483396E+03  0.0000000000E+00
  5.4271981120E-02  4.9890380990E+03  4.8008055355E+03  4.7632952551E+03  0.0000000000E+00
  5.5924795570E-02  4.8336534882E+03  4.7038087247E+03  4.6655790350E+03  0.0000000000E+00
  5.7627942410E-02  4.6804401438E+03  4.6183656175E+03  4.5790837187E+03  0.0000000000E+00
  5.9382960200E-02  4.5294647751E+03  4.5256894563E+03  4.4854551666E+03  0.0000000000E+00
  6.1191480610E-02  4.3807921836E+03  4.4309479387E+03  4.3901203565E+03  0.0000000000E+00
  6.3055023550E-02  4.2345010113E+03  4.3318348221E+03  4.2902818100E+03  0.0000000000E+00
  6.4975321290E-02  4.0906563453E+03  4.2260974300E+03  4.1845726305E+03  0.0000000000E+00
  6.6954150800E-02  3.9493235504E+03  4.1117288473E+03  4.0705515302E+03  0.0000000000E+00
  6.8993195890E-02  3.8105765372E+03  3.9872061900E+03  3.9469317554E+03  0.0000000000E+00
  7.1094334130E-02  3.6744765780E+03  3.8516962745E+03  3.8135159879E+03  0.0000000000E+00
  7.3259457950E-02  3.5410847367E+03  3.7052354385E+03  3.6695251094E+03  0.0000000000E+00
  7.5490593910E-02  3.4104538860E+03  3.5488524254E+03  3.5170583968E+03  0.0000000000E+00
  7.7789604660E-02  3.2826455193E+03  3.3844608658E+03  3.3573991560E+03  0.0000000000E+00
  8.0158628520E-02  3.1577036066E+03  3.2147386418E+03  3.1932138517E+03  0.0000000000E+00
  8.2599878310E-02  3.0356671413E+03  3.0429364506E+03  3.0279154549E+03  0.0000000000E+00
  8.5115388040E-02  2.9165816729E+03  2.8726991052E+03  2.8644574038E+03  0.0000000000E+00
  8.7707526980E-02  2.8004736476E+03  2.7078375674E+03  2.7070002173E+03  0.0000000000E+00
